"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";""
"57";"115";"Kenneth";"Bjørseth";"M";"NOR";"Molde CK";"FE 5";"M Senior";"33:16.0";"12:54.0";"2015-05-24T13:16:22.5130000";"Molde";""
"58";"42";"Simen";"Thorvaldsen";"M";"NOR";"IK Hero / Merida";"FE 5";"M Senior";"33:17.0";"12:55.0";"2015-05-24T12:39:56.5910000";"OSLO";""
"59";"73";"Thomas";"Borthen";"M";"NOR";"Romeriksåsen SK";"FE 5";"M Senior";"33:25.0";"13:03.0";"2015-05-24T12:55:31.4450000";"Skedsmokorset";""
"60";"44";"Kristian";"Ertnes";"M";"NOR";"SOGNDAL";"FE 5";"M Senior";"33:34.0";"13:12.0";"2015-05-24T12:40:47.2070000";"Sogndal";""
"61";"183";"Bjørnar";"Tomassen";"M";"NOR";"Bergen MTB Klubb";"FE 5";"M Senior";"33:41.0";"13:19.0";"2015-05-24T13:50:20.8780000";"NESTTUN";""
"62";"120";"Michal";"Wiecyk";"M";"POL";"TRONDHEIM";"FE 5";"M Senior";"33:46.0";"13:24.0";"2015-05-24T13:18:46.4560000";"TRONDHEIM";""
"63";"55";"Mads";"Pedersen";"M";"NOR";"Kristiansands CK";"FE 5";"M Senior";"34:01.0";"13:39.0";"2015-05-24T12:46:17.4370000";"KRISTIANSAND";""
"64";"67";"Jørgen";"Heir";"M";"NOR";"KONGSBERG";"FE 5";"M Senior";"34:03.0";"13:41.0";"2015-05-24T12:52:31.8550000";"Kongsberg";""
"65";"77";"Aleksander";"Ødegård";"M";"NOR";"Drammen CK";"FE 5";"M Senior";"34:27.0";"14:05.0";"2015-05-24T12:57:24.1170000";"KONGSBERG";""
"66";"128";"Kristoffer";"Schie";"M";"NOR";"Nesodden SK";"FE 5";"M Senior";"34:34.0";"14:12.0";"2015-05-24T13:25:38.7280000";"NESODDTANGEN";""
"67";"57";"Truls Kristian";"Syvertsen";"M";"NOR";"Drammen CK";"FE 5";"M Senior";"34:35.0";"14:13.0";"2015-05-24T12:47:30.0370000";"Steinberg";""
"68";"145";"Lukasz";"Szewczyk";"M";"POL";"Tasta & omegn sykkelklubb / Baker Hughes";"FE 5";"M Senior";"34:37.0";"14:15.0";"2015-05-24T13:31:43.1360000";"SOLA";""
"68";"162";"Martin Norgård";"Vermundsberget";"M";"NOR";"Birk Sport";"FE 5";"M Senior";"34:37.0";"14:15.0";"2015-05-24T13:39:59.8810000";"OSLO";""
"70";"106";"Christopher";"Condrup";"M";"NOR";"OSLO";"FE 5";"M Senior";"34:42.0";"14:20.0";"2015-05-24T13:11:57.8810000";"Oslo";""
"71";"76";"Øyvind";"Horgen";"M";"NOR";"Sande SpKl Sykkel";"FE 5";"M Senior";"35:04.0";"14:42.0";"2015-05-24T12:57:02.3770000";"SANDE I VESTFOLD";""
"72";"36";"Petter";"Saleen";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"35:06.0";"14:44.0";"2015-05-24T12:37:05.3880000";"";""
"73";"100";"Geir";"Nummedal";"M";"NOR";"Voss MTB Klubb";"FE 5";"M Senior";"35:08.0";"14:46.0";"2015-05-24T13:09:11.0530000";"OSLO";""
"74";"74";"Geir Vidar";"Bjørndalen";"M";"NOR";"Romeriksåsen SK";"FE 5";"M Senior";"35:11.0";"14:49.0";"2015-05-24T12:56:05.3420000";"Gjerdrum";""
"75";"119";"Magnus";"Grönberg";"M";"NOR";"Hemsedal IL Sykkel";"FE 5";"M Senior";"35:13.0";"14:51.0";"2015-05-24T13:18:20.2670000";"Hemsedal";""
"76";"191";"Simen";"Smestad";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"35:16.0";"14:54.0";"2015-05-24T14:00:10.9190000";"Oslo";""
"77";"158";"Trygve August";"Nyborg";"M";"NOR";"OSLO";"FE 5";"M Senior";"35:27.0";"15:05.0";"2015-05-24T13:37:56.1070000";"Oslo";""
"78";"60";"Andreas Kielland";"Hauge";"M";"NOR";"Solum TSK";"FE 5";"M Senior";"35:29.0";"15:07.0";"2015-05-24T12:49:13.4830000";"PORSGRUNN";""
"79";"113";"Rune";"Tangen";"M";"NOR";"Romeriksåsen SK";"FE 5";"M Senior";"35:30.0";"15:08.0";"2015-05-24T13:15:36.3320000";"Gjerdrum";""
"80";"69";"Peder";"Gaasø";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"35:35.0";"15:13.0";"2015-05-24T12:53:45.3650000";"OSLO";""
"81";"50";"Peter";"Lomsdalen";"M";"NOR";"Hadeland CK";"FE 5";"M Senior";"35:39.0";"15:17.0";"2015-05-24T12:44:16.3510000";"ENGER";""
"82";"79";"Jostein";"Børresen";"M";"NOR";"Drammen CK / Nedre Buskerud Nerroverlag";"FE 5";"M Senior";"35:43.0";"15:21.0";"2015-05-24T12:58:52.4700000";"SOLBERGELVA";""
"83";"72";"Leiv";"Tvenning";"M";"NOR";"Bergen MTB Klubb";"FE 5";"M Senior";"35:49.0";"15:27.0";"2015-05-24T12:54:57.9850000";"BERGEN";""
"84";"193";"Martin";"Høydahl";"M";"NOR";"Sandnessjøen OCK";"FE 5";"M Senior";"36:02.0";"15:40.0";"2015-05-24T13:55:29.7440000";"Bergen";""
"85";"141";"Andreas";"Grytnes";"M";"NOR";"OSLO";"FE 5";"M Senior";"36:08.0";"15:46.0";"2015-05-24T13:29:29.3080000";"OSLO";""
"86";"102";"Håvard";"Arnstad";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"36:11.0";"15:49.0";"2015-05-24T13:10:03.3390000";"Oslo";""
"87";"114";"Magnus Kalstad";"Forseth";"M";"NOR";"LILLEHAMMER";"FE 5";"M Senior";"36:13.0";"15:51.0";"2015-05-24T13:16:11.0890000";"LILLEHAMMER";""
"88";"117";"Joakim";"Karlsson";"M";"NOR";"OSLO";"FE 5";"M Senior";"36:36.0";"16:14.0";"2015-05-24T13:17:36.4320000";"OSLO";""
"89";"61";"Roy";"Ripe";"M";"NOR";"SK Rye sykkel / Team Ibis";"FE 5";"M Senior";"36:37.0";"16:15.0";"2015-05-24T12:49:55.2820000";"Fagerstrand";""
"90";"62";"Jørgen Dølvik";"Husbyn";"M";"NOR";"Nordfjord Grovsyklarlaug";"FE 5";"M Senior";"36:42.0";"16:20.0";"2015-05-24T12:50:42.1620000";"Sandane";""
"91";"71";"Frank";"Seidel";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"36:45.0";"16:23.0";"2015-05-24T12:54:49.2100000";"Hvam";""
"92";"103";"Per Anders Myre";"Ulsaker";"M";"NOR";"BERGEN";"FE 5";"M Senior";"36:50.0";"16:28.0";"2015-05-24T13:10:34.5690000";"BERGEN";""
"93";"196";"Andreas";"Hegrum";"M";"NOR";"HORTEN";"FE 5";"M Senior";"37:30.0";"17:08.0";"2015-05-24T13:57:27.7600000";"Horten";""
"94";"140";"Andreas";"Vollheim";"M";"NOR";"Bogafjell Sykleklubb";"FE 5";"M Senior";"37:50.0";"17:28.0";"2015-05-24T13:29:07.9600000";"HAFRSFJORD";""
"95";"87";"Sindre";"Rasmussen";"M";"NOR";"Gresvik IF";"FE 5";"M Senior";"38:01.0";"17:39.0";"2015-05-24T13:02:37.0800000";"Fredrikstad";""
"96";"153";"Tom";"Ruud";"M";"NOR";"Lillehammer CK / Birk Sport AS";"FE 5";"M Senior";"38:06.0";"17:44.0";"2015-05-24T13:35:35.8030000";"Lillehammer";""
"97";"192";"Jeff";"Webb";"M";"NOR";"IL Stjørdals-Blink";"FE 5";"M Senior";"38:28.0";"18:06.0";"2015-05-24T13:55:25.5270000";"Stjørdal";""
"98";"14";"Michael Overbeck";"Cook";"M";"NOR";"IK Hero";"FE 5";"M Senior";"38:44.0";"18:22.0";"2015-05-24T12:25:18.9090000";"Eidsvoll";""
"99";"93";"Morten";"Westberg";"M";"NOR";"OSLO";"FE 5";"M Senior";"38:56.0";"18:34.0";"2015-05-24T13:06:07.9750000";"OSLO";""
"100";"166";"Ole";"Moksnes";"M";"NOR";"OSLO";"FE 5";"M Senior";"38:59.0";"18:37.0";"2015-05-24T13:42:46.6170000";"OSLO";""
"101";"177";"Daniel";"Holt";"M";"NOR";"OSLO";"FE 5";"M Senior";"39:02.0";"18:40.0";"2015-05-24T13:48:25.2170000";"OSLO";""
"102";"148";"Morten";"Ligård";"M";"NOR";"Kongsberg IF Sykkel";"FE 5";"M Senior";"39:10.0";"18:48.0";"2015-05-24T13:33:12.2720000";"Kongsberg";""
"103";"175";"Sevat";"Molven";"M";"NOR";"HOKKSUND";"FE 5";"M Senior";"39:24.0";"19:02.0";"2015-05-24T13:47:15.5460000";"HOKKSUND";""
"104";"121";"Espen";"Karlsen";"M";"NOR";"Procon";"FE 5";"M Senior";"39:54.0";"19:32.0";"2015-05-24T13:20:05.7670000";"Stavanger";""
"105";"142";"Runar";"Sagerud";"M";"NOR";"Kolbotn SK";"FE 5";"M Senior";"40:05.0";"19:43.0";"2015-05-24T13:30:30.6360000";"Oppegård";""
"106";"170";"Ådne";"Skjelstad";"M";"NOR";"OSLO";"FE 5";"M Senior";"40:15.0";"19:53.0";"2015-05-24T13:44:29.1000000";"oslo";""
"107";"18";"Bjørn";"Ballangrud";"M";"NOR";"Lillehammer CK / NTG Lillehammer";"FE 5";"M Senior";"40:21.0";"19:59.0";"2015-05-24T12:27:21.9920000";"Lillehammer";""
"108";"127";"Audun";"FOYN";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"40:23.0";"20:01.0";"2015-05-24T13:22:36.9490000";"OSLO";""
"109";"160";"Tor Arne";"Holen";"M";"NOR";"TORP";"FE 5";"M Senior";"40:33.0";"20:11.0";"2015-05-24T13:39:45.5190000";"TORP";""
"110";"195";"Nils Mo";"Storaas";"M";"NOR";"BERGEN";"FE 5";"M Senior";"41:01.0";"20:39.0";"2015-05-24T13:56:55.4640000";"Bergen";""
"111";"123";"Lars-Petter";"Holm";"M";"NOR";"Eiker-Kvikk sykkel";"FE 5";"M Senior";"41:06.0";"20:44.0";"2015-05-24T13:21:41.8540000";"HOKKSUND";""
"112";"149";"Martin";"Pedersen";"M";"NOR";"Skeid / Letth";"FE 5";"M Senior";"41:13.0";"20:51.0";"2015-05-24T13:34:38.0180000";"OSLO";""
"113";"107";"Jamieson";"Pothecary";"M";"NOR";"OSLO";"FE 5";"M Senior";"41:21.0";"20:59.0";"2015-05-24T13:13:17.7960000";"Oslo";""
"114";"91";"Ola";"Engene";"M";"NOR";"Foreningen Frikransen";"FE 5";"M Senior";"41:40.0";"21:18.0";"2015-05-24T13:05:21.8600000";"VESTFOSSEN";""
"115";"20";"Morten";"Mølsted";"M";"NOR";"Oslostudentenes IK / Trail Cartel";"FE 5";"M Senior";"42:20.0";"21:58.0";"2015-05-24T12:28:13.3090000";"Oslo";""
"116";"189";"Sigurd";"Mellemsæter";"M";"NOR";"Oppdal SK";"FE 5";"M Senior";"42:41.0";"22:19.0";"2015-05-24T13:53:11.5280000";"Lillehammer";""
"117";"188";"Kristoffer";"Berdal";"M";"NOR";"IK Hero";"FE 5";"M Senior";"42:54.0";"22:32.0";"2015-05-24T13:53:46.8450000";"Oslo";""
"118";"129";"Marius";"Rønningen";"M";"NOR";"Brødrene Dahl AS";"FE 5";"M Senior";"43:18.0";"22:56.0";"2015-05-24T13:24:29.2080000";"SIGGERUD";""
"119";"43";"Arild";"Gravdal";"M";"NOR";"Bergen MTB Klubb";"FE 5";"M Senior";"43:19.0";"22:57.0";"2015-05-24T12:51:00.0290000";"Øvre Ervik";""
"120";"176";"Gavin";"Steder";"M";"NOR";"SKJETTEN";"FE 5";"M Senior";"43:31.0";"23:09.0";"2015-05-24T13:47:55.9130000";"SKJETTEN";""
"121";"190";"Stig Carlson";"Strandhagen";"M";"NOR";"BORGEN";"FE 5";"M Senior";"43:44.0";"23:22.0";"2015-05-24T13:55:21.5480000";"BORGEN";""
"122";"179";"Daniel";"Richardson";"M";"NOR";"HAFRSFJORD";"FE 5";"M Senior";"44:02.0";"23:40.0";"2015-05-24T13:51:46.5390000";"HAFRSFJORD";""
"123";"161";"Lars Kristian";"Günther";"M";"NOR";"Skjeberg CK";"FE 5";"M Senior";"44:14.0";"23:52.0";"2015-05-24T13:40:55.1150000";"DEGERNES";""
"124";"194";"Kristoffer Sagen";"Refsnes";"M";"NOR";"Kristiansands CK";"FE 5";"M Senior";"45:03.0";"24:41.0";"2015-05-24T13:57:52.9190000";"KRISTIANSAND";""
"125";"143";"Åsmund";"Isaksen";"M";"NOR";"LANGESUND";"FE 5";"M Senior";"45:27.0";"25:05.0";"2015-05-24T13:32:10.4330000";"Langesund";""
"126";"185";"Edgars";"Abols";"M";"LAT";"Sandnes Sykleklubb";"FE 5";"M Senior";"45:32.0";"25:10.0";"2015-05-24T13:50:51.2850000";"Taurene";""
"127";"186";"Edgars";"C?rulis";"M";"LAT";"";"FE 5";"M Senior";"46:38.0";"26:16.0";"2015-05-24T13:51:48.8480000";"";""
"128";"171";"Magne";"Ilsaas";"M";"NOR";"OSLO";"FE 5";"M Senior";"47:02.0";"26:40.0";"2015-05-24T13:45:56.0930000";"OSLO";""
"129";"108";"Anders";"Samnøy";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"47:40.0";"27:18.0";"2015-05-24T13:13:12.5170000";"Oslo";""
"130";"187";"Anders";"Rustberggard";"M";"NOR";"FORNEBU";"FE 5";"M Senior";"49:05.0";"28:43.0";"2015-05-24T13:53:59.4760000";"Fornebu";""
"131";"112";"Christoffer";"Schack";"M";"NOR";"FMC Technologies";"FE 5";"M Senior";"49:19.0";"28:57.0";"2015-05-24T13:15:30.7290000";"KONGSBERG";""
"132";"118";"Kjetil";"Haugersveen";"M";"NOR";"Eidanger IL / Luftetur";"FE 5";"M Senior";"50:41.0";"30:19.0";"2015-05-24T13:19:59.4890000";"Porsgrunn";""
"133";"53";"Alf Petter";"Syvertsen";"M";"NOR";"OSLO";"FE 5";"M Senior";"52:47.0";"32:25.0";"2015-05-24T12:45:41.7720000";"OSLO";""
"134";"135";"Rufus";"Preiss";"M";"GBR";"Kragerø SK";"FE 5";"M Senior";"54:45.0";"34:23.0";"2015-05-24T13:27:38.9900000";"Stabbestad";""
"135";"151";"Iver";"Skustad";"M";"NOR";"Drammen CK";"FE 5";"M Senior";"55:37.0";"35:15.0";"2015-05-24T13:34:14.9100000";"Drammen";""
"136";"48";"Holm";"Grimsrud";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"1:03:35.0";"43:13.0";"2015-05-24T12:43:06.0500000";"OSLO";""
"137";"180";"Sondre";"Aannestad";"M";"NOR";"SELLEBAKK";"FE 5";"M Senior";"0:00.0";"";"";"SELLEBAKK";""
"137";"110";"Even";"Ingjær";"M";"NOR";"OSLO";"FE 5";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"80";"Fredrik";"Arnesen";"M";"NOR";"MOSS";"FE 5";"M Senior";"0:00.0";"";"";"Moss";""
"139";"178";"Björn";"Asplund";"M";"NOR";"OSLO";"FE 5";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"169";"Christoffer E";"Bakke";"M";"NOR";"Soon CK";"FE 5";"M Senior";"0:00.0";"";"";"HØLEN";""
"139";"99";"Stian";"Bergeland";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"165";"Philip Johannessen";"Bjørkesett";"M";"NOR";"IK Hero";"FE 5";"M Senior";"0:00.0";"";"";"Fornebu";""
"139";"124";"Trond";"Brudeseth";"M";"NOR";"Axess";"FE 5";"M Senior";"0:00.0";"";"";"MOLDE";""
"139";"84";"Vidar";"Folden";"M";"NOR";"OSLO";"FE 5";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"65";"Thomas";"Gajda Asbjørnhus";"M";"NOR";"Drammen CK";"FE 5";"M Senior";"0:00.0";"";"";"DRAMMEN";""
"139";"139";"Odd Magnus";"Guldal";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"137";"Rune";"Gundersen";"M";"NOR";"Bærum OCK";"FE 5";"M Senior";"0:00.0";"";"";"VOGNILL";""
"139";"156";"Even";"Hægland";"M";"NOR";"CK Henie";"FE 5";"M Senior";"0:00.0";"";"";"Os";""
"139";"64";"Niklas";"Halvorsen";"M";"NOR";"KRISTIANSAND S";"FE 5";"M Senior";"0:00.0";"";"";"Kristiansand S";""
"139";"86";"Sindre";"Hansen";"M";"NOR";"BERGEN";"FE 5";"M Senior";"0:00.0";"";"";"BERGEN";""
"139";"167";"Klaus Jørgen";"Kjærnet";"M";"NOR";"Hurtigruta Carglass AS";"FE 5";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"32";"Thomas";"Klingenberg";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"116";"Johannes Dvorak";"Lagos";"M";"NOR";"Bjørndal IF Sykkel / Probike/ Ibis Cycles";"FE 5";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"66";"Sven";"Leininger";"M";"NOR";"Bergen MTB Klubb";"FE 5";"M Senior";"0:00.0";"";"";"BERGEN";""
"139";"147";"Jon";"Lindgren";"M";"SWE";"Göteborgs Stigcyklister";"FE 5";"M Senior";"0:00.0";"";"";"Göteborg";""
"139";"173";"Terje";"Løvstad";"M";"NOR";"Romeriksåsen SK / Outdoorsport-Qloom";"FE 5";"M Senior";"0:00.0";"";"";"Gjerdrum";""
"139";"75";"John";"Magee";"M";"NOR";"Statoil";"FE 5";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"37";"Pål";"Neverdal";"M";"NOR";"Hemsedal IL Sykkel / Trail Cartel";"FE 5";"M Senior";"0:00.0";"";"";"OSLO";""
"139";"168";"Kim";"Norgård";"M";"NOR";"IK Hero / Birk Sport";"FE 5";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"157";"Aleksander";"Østerhus";"M";"NOR";"Kristiansands CK";"FE 5";"M Senior";"0:00.0";"";"";"Kristiansand";""
"139";"92";"Henrik";"Sagen";"M";"NOR";"BERGEN";"FE 5";"M Senior";"0:00.0";"";"";"bergen";""
"139";"70";"Simen";"Scharning";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"0:00.0";"";"";"Oslo";""
"139";"13";"Hermann";"Solvær";"M";"NOR";"Kristiansands CK / Cube Action Team";"FE 5";"M Senior";"0:00.0";"";"";"KRISTIANSAND S";""
"139";"23";"Test";"Test";"M";"NOR";"GJØVIK";"FE 5";"M Senior";"0:00.0";"";"";"Gjøvik";""
"139";"82";"Robert";"Torp";"M";"NOR";"Gresvik IF";"FE 5";"M Senior";"0:00.0";"";"";"Fredrikstad";""
"139";"63";"Helge Stjern";"Tvedt";"M";"NOR";"LAKSEVÅG";"FE 5";"M Senior";"0:00.0";"";"";"LAKSEVÅG";""
"139";"200";"Torstein";"Waldal";"M";"NOR";"HOMMELVIK";"FE 5";"M Senior";"0:00.0";"";"";"HOMMELVIK";""
"139";"51";"Yngve";"Ydersbond";"M";"NOR";"OSLO";"FE 5";"M Senior";"0:00.0";"";"";"OSLO";""
"1";"83";"Hilde";"Strædet";"F";"NOR";"Kristiansands CK / Kristiansand Cykelklubb";"FE 6";"K Senior";"38:57.0";"0:00.0";"2015-05-24T14:30:03.4430000";"Kristiansand S";""
"2";"78";"Alice";"Grindheim";"F";"NOR";"Drammen CK";"FE 6";"K Senior";"39:06.0";"0:09.0";"2015-05-24T14:27:36.3670000";"Oslo";""
"3";"58";"Stina";"Bondehagen";"F";"NOR";"Oslostudentenes IK";"FE 6";"K Senior";"39:19.0";"0:22.0";"2015-05-24T14:17:48.5400000";"Oslo";""
"4";"136";"Helene Thon";"Moland";"F";"NOR";"Hemsedal IL Sykkel";"FE 6";"K Senior";"41:08.0";"2:11.0";"2015-05-24T14:56:42.0180000";"Hosle";""
"5";"104";"Ida";"Håkonsson";"F";"NOR";"SK Rye sykkel";"FE 6";"K Senior";"42:50.0";"3:53.0";"2015-05-24T14:40:57.5930000";"Oslo";""
"6";"96";"Joline";"Johansson";"F";"SWE";"Drammen CK";"FE 6";"K Senior";"43:05.0";"4:08.0";"2015-05-24T14:36:52.9180000";"Nittedal";""
"6";"182";"Anne";"Melbo";"F";"NOR";"Molde CK";"FE 6";"K Senior";"43:05.0";"4:08.0";"2015-05-24T15:20:07.2010000";"Molde";""
"8";"184";"Elin";"Berg";"F";"NOR";"MOLDE";"FE 6";"K Senior";"44:32.0";"5:35.0";"2015-05-24T15:21:15.5540000";"Molde";""
"9";"131";"Astri";"Knudsen";"F";"NOR";"SK Rye sykkel / Team Ibis";"FE 6";"K Senior";"45:04.0";"6:07.0";"2015-05-24T14:54:48.7520000";"LEIKANGER";""
"10";"154";"Randi-Lise";"Almås";"F";"NOR";"OSLO";"FE 6";"K Senior";"47:35.0";"8:38.0";"2015-05-24T15:06:04.8880000";"OSLO";""
"11";"97";"Guro";"Stjernvang";"F";"NOR";"Hemsedal IL Sykkel / Star Motor";"FE 6";"K Senior";"49:09.0";"10:12.0";"2015-05-24T14:37:58.4720000";"Hosle";""
"12";"98";"Martine";"Walbye";"F";"NOR";"SKREIA";"FE 6";"K Senior";"51:32.0";"12:35.0";"2015-05-24T14:38:45.0740000";"SKREIA";""
"13";"85";"Vera";"Leivsdottir";"F";"NOR";"NTNUI";"FE 6";"K Senior";"52:57.0";"14:00.0";"2015-05-24T14:31:23.6450000";"Bergen";""
"14";"198";"Inger Helene";"Hamborg";"F";"NOR";"Snertne Pigers Velocipedklub";"FE 6";"K Senior";"53:31.0";"14:34.0";"2015-05-24T15:28:22.7280000";"Kongsberg";""
"15";"152";"Maria";"Bergli";"F";"NOR";"DRAMMEN";"FE 6";"K Senior";"59:43.0";"20:46.0";"2015-05-24T15:06:14.0090000";"Drammen";""
"16";"199";"Beate";"Akselsen";"F";"NOR";"OSLO";"FE 6";"K Senior";"1:01:20.0";"22:23.0";"2015-05-24T15:29:45.0470000";"OSLO";""
"17";"94";"Synne Marie";"Moss Opsand";"F";"NOR";"OSLO";"FE 6";"K Senior";"1:03:48.0";"24:51.0";"2015-05-24T14:35:48.0050000";"OSLO";""
"18";"146";"Elisabeth";"Engström";"M";"SWE";"Göteborgs Stigcyklister";"FE 6";"K Senior";"0:00.0";"";"";"Göteborg";""
"18";"105";"Silje Katarina";"Holmsen";"F";"NOR";"Drammen CK";"FE 6";"K Senior";"0:00.0";"";"";"Drammen";""
"18";"130";"Eva";"Spilleth";"F";"NOR";"Bærum OCK";"FE 6";"K Senior";"0:00.0";"";"";"VOGNILL";""
"1";"2";"Zakarias Blom";"Johansen";"M";"NOR";"SK Rye sykkel";"FE 6";"M Senior";"28:03.0";"0:00.0";"2015-05-24T13:48:34.3550000";"Kolsås";""
"2";"4";"Lars Vatnebryn";"Sandviken";"M";"NOR";"Drammen CK";"FE 6";"M Senior";"28:30.0";"0:27.0";"2015-05-24T13:49:34.0280000";"Kongsberg";""
"3";"1";"Espen";"Johnsen";"M";"NOR";"Bergen MTB Klubb";"FE 6";"M Senior";"29:21.0";"1:18.0";"2015-05-24T13:48:06.4050000";"Bergen";""
"4";"8";"Ove";"Grøndal";"M";"NOR";"Trailhead Nesbyen";"FE 6";"M Senior";"29:34.0";"1:31.0";"2015-05-24T13:51:45.0950000";"NESBYEN";""
"5";"3";"Jostein";"Hole";"M";"NOR";"Drammen CK / FMC Kongsberg Subsea / Nbnl";"FE 6";"M Senior";"30:13.0";"2:10.0";"2015-05-24T13:49:27.0110000";"Drammen";""
"6";"54";"Guy Peter";"Gibbs";"M";"NOR";"Www.Ride.Io";"FE 6";"M Senior";"30:26.0";"2:23.0";"2015-05-24T14:14:47.9330000";"HAFRSFJORD";""
"7";"95";"Petter";"Fagerhaug";"M";"NOR";"Lillehammer CK / NTG Lycra";"FE 6";"M Senior";"30:57.0";"2:54.0";"2015-05-24T14:35:15.0000000";"Gjerdrum";""
"8";"6";"Svenn";"Fjeldheim";"M";"NOR";"Nedre Buskerud Nerroverlag";"FE 6";"M Senior";"31:06.0";"3:03.0";"2015-05-24T13:50:50.9350000";"Solbergelva";""
"9";"5";"Niclas Stensrud";"Andersen";"M";"NOR";"Drøbak-Frogn IL Sykkel";"FE 6";"M Senior";"31:09.0";"3:06.0";"2015-05-24T13:50:10.9250000";"Drøbak";""
"10";"22";"Ted";"Johansen";"M";"NOR";"IF Frøy";"FE 6";"M Senior";"31:23.0";"3:20.0";"2015-05-24T13:58:48.6070000";"OSLO";""
"11";"7";"Tom";"Haukom";"M";"NOR";"FMC";"FE 6";"M Senior";"31:33.0";"3:30.0";"2015-05-24T13:51:43.2140000";"KONGSBERG";""
"12";"21";"Bård Sturla";"Stokke";"M";"NOR";"Oslostudentenes IK";"FE 6";"M Senior";"31:46.0";"3:43.0";"2015-05-24T13:58:24.7780000";"OSLO";""
"13";"90";"Ole Christian";"Fagerli";"M";"NOR";"Raumer Rytter SK / Team  Milslukern";"FE 6";"M Senior";"32:05.0";"4:02.0";"2015-05-24T14:33:03.8510000";"Skedsmokorset";""
"14";"10";"Pål";"Nakken";"M";"NOR";"Molde CK";"FE 6";"M Senior";"32:10.0";"4:07.0";"2015-05-24T13:52:53.6220000";"Molde";""
"15";"15";"John Ola";"Buøy";"M";"NOR";"Orkla CK / Team Ibis";"FE 6";"M Senior";"32:30.0";"4:27.0";"2015-05-24T13:55:21.6510000";"Buvika";""
"16";"24";"Joar";"Solem";"M";"NOR";"DRAMMEN";"FE 6";"M Senior";"32:38.0";"4:35.0";"2015-05-24T14:00:03.4060000";"Drammen";""
"17";"17";"Simon";"Johansson";"M";"SWE";"IK Hero";"FE 6";"M Senior";"32:48.0";"4:45.0";"2015-05-24T13:56:35.6950000";"Slependen";""
"18";"19";"Øyvind";"Sætra";"M";"NOR";"Sogn CK";"FE 6";"M Senior";"33:20.0";"5:17.0";"2015-05-24T13:57:42.6690000";"Sogndal";""
"19";"26";"Baard";"Hellebostad";"M";"NOR";"Hemsedal IL Sykkel / Trail Cartel";"FE 6";"M Senior";"33:23.0";"5:20.0";"2015-05-24T14:01:12.1350000";"Borgen";""
"20";"31";"Jon";"Bokrantz";"M";"SWE";"Göteborgs Stigcyklister";"FE 6";"M Senior";"33:26.0";"5:23.0";"2015-05-24T14:03:31.9920000";"Göteborg";""
"21";"89";"Simen Kalnæs";"Danielsen";"M";"NOR";"Drøbak-Frogn IL Sykkel";"FE 6";"M Senior";"33:55.0";"5:52.0";"2015-05-24T14:32:38.6510000";"Drøbak";""
"22";"45";"Erlend Hegrum";"Askjer";"M";"NOR";"Horten og Omegn's Cykleklubb";"FE 6";"M Senior";"33:57.0";"5:54.0";"2015-05-24T14:10:42.8650000";"Horten";""
"22";"35";"Pål";"Grotnes";"M";"NOR";"Grenland SK";"FE 6";"M Senior";"33:57.0";"5:54.0";"2015-05-24T14:05:39.2750000";"Fredrikstad";""
"24";"181";"Erik";"Hægstad";"M";"NOR";"Fiskum IL / Team Lillehammer Powered by Sport 1 og Scott";"FE 6";"M Senior";"33:58.0";"5:55.0";"2015-05-24T15:18:33.7180000";"Lillehammer";""
"25";"174";"Fredrik";"Haraldseth";"M";"NOR";"Bærum OCK / Bull Ski & Kajakk";"FE 6";"M Senior";"33:59.0";"5:56.0";"2015-05-24T15:15:03.1290000";"Oslo";""
"26";"111";"Severin Poppe";"Midteide";"M";"NOR";"IK Hero";"FE 6";"M Senior";"34:01.0";"5:58.0";"2015-05-24T14:43:34.4740000";"ØSTERÅS";""
"27";"39";"Morgan";"Bakken";"M";"NOR";"Kragerø SK";"FE 6";"M Senior";"34:11.0";"6:08.0";"2015-05-24T14:07:33.6670000";"Kragerø";""
